ISIN,SYMBOL,SERIES,TYPE,HAIRCUT,NAV
INF846K01EW2,120503,GR,OMF,9.00,108.69
INF846K01EX0,120502,DP,OMF,9.00,50.29
INF247L01DX1,153026,GR,OMF,9.00,14.58
INF0R8701327,153326,GR,OMF,9.00,13.89
INF174V01CI9,153303,GR,OMF,9.00,12.76
INF247L01DW3,153027,GR,OMF,9.00,14.69
INF109KC10Z3,153183,DR,OMF,9.00,10.96
INF174V01CF5,153304,GR,OMF,9.00,12.46
INF109K1A062,153411,GR,OMF,9.00,10.94
INF200KB1530,153253,GR,OMF,9.00,11.56
INF200KB1563,153250,GR,OMF,9.00,11.64
INF204KC1EH1,153276,GR,OMF,9.00,12.74
INF754K01UP8,153416,GR,OMF,9.00,1093.04
INF769K01OK0,153385,GR,OMF,9.00,11.23
INF194KB1IO1,152793,GR,OMF,9.00,11.40
INF754K01UC6,153255,GR,OMF,9.00,10.97
INF769K01OE3,153380,GR,OMF,9.00,11.63
INF789F1AB30,153271,GR,OMF,9.00,12.27
INF204KC1121,149094,GR,OMF,9.00,17.80
INF204KC1147,149095,DR,OMF,9.00,17.80
INF200KA1Y81,149135,DP,OMF,9.00,16.62
INF200KA1Y73,149134,GR,OMF,9.00,16.62
INF200K01SE0,119709,GR,OMF,9.00,261.16
INF204KC1097,149089,GR,OMF,9.00,16.63
INF277KA1166,149071,GR,OMF,9.00,20.70
INF204KC1113,149096,DR,OMF,9.00,16.63
INF200K01RP8,119788,GR,OMF,12.92,42.67
INF200KA1Y40,149132,GR,OMF,9.00,15.87
INF789F1AVA3,149091,GR,OMF,9.00,16.25
INF200KA1Y57,149133,DP,OMF,9.00,15.87
INF200KA1Y65,149133,DR,OMF,9.00,15.87
INF204KC1139,149095,DP,OMF,9.00,17.80
INF200KA1Y99,149135,DR,OMF,9.00,16.62
INF277KA1190,149068,GR,OMF,9.00,19.16
INF200KA1507,133859,GR,OMF,9.00,49.86
INF204KC1105,149096,DP,OMF,9.00,16.63
INF200K01SR2,119714,GR,OMF,9.00,80.18
INF277KA1216,149069,DR,OMF,9.00,19.16
INF200K01UT4,119800,GR,GMF,10.00,4387.10
INF277K01I60,100474,DP,OMF,9.66,94.79
INF277K01I94,119281,DP,OMF,9.00,231.67
INF277K01MD3,103158,DP,OMF,9.00,1008.64
INF277K01MP7,119057,DR,OMF,9.00,99.67
INF277K01MN2,119053,GR,OMF,9.00,497.06
INF205K01LC8,120349,DP,OMF,9.39,65.27
INF277K01NB5,119233,DP,OMF,9.00,133.42
INF277K01295,101222,DR,OMF,9.33,78.13
INF277K01444,102428,DR,OMF,9.00,115.61
INF277K01ML6,119058,DP,OMF,9.00,97.59
INF277K01MI2,119201,DP,OMF,9.00,105.98
INF179KB16R2,145037,DP,OMF,9.00,10.16
INF277K01P12,133975,DP,OMF,9.00,26.63
INF179KB12R1,145041,DR,OMF,9.00,10.10
INF277K01964,101547,DR,OMF,9.00,22.70
INF205K01LL9,120332,DP,OMF,9.00,21.91
INF277K01MO0,119057,DP,OMF,9.00,99.67
INF205K01LD6,120349,DR,OMF,9.39,65.27
INF277K01DJ9,102428,DP,OMF,9.00,115.61
INF277K01EI9,101547,DP,OMF,9.00,22.70
INF277K01410,101823,DR,OMF,9.13,73.86
INF277K01MM4,119058,DR,OMF,9.00,97.59
INF277K01MB7,103158,DR,OMF,9.00,1008.64
INF277K01MK8,119202,GR,OMF,9.00,573.57
INF179KB15R4,145037,DR,OMF,9.00,10.16
INF277K01NC3,119233,DR,OMF,9.00,133.42
INF277K01DB6,101222,DP,OMF,9.33,78.13
INF277K01P20,133975,DR,OMF,9.00,26.63
INF205K01LM7,120332,DR,OMF,9.00,21.91
INF209KB1ZC3,145481,GR,GMF,5.00,1462.70
INF277K01NA7,119232,DR,OMF,9.00,144.26
INF277K01ND1,119231,GR,OMF,9.00,392.59
INF179KB11R3,145040,GR,OMF,9.00,16.09
INF205K01RY9,120507,GR,GMF,10.00,3361.49
INF200K01UG1,119718,GR,OMF,9.00,120.12
INF277K01436,112218,DR,OMF,9.00,128.48
INF277K01I86,132756,GR,OMF,9.00,53.55
INF277K01I52,132757,GR,OMF,9.00,46.30
INF277K01DI1,112218,DP,OMF,9.00,128.48
INF277K01DH3,101823,DP,OMF,9.13,73.86
INF277K01428,101824,GR,OMF,9.00,497.81
INF205K01LN5,120333,GR,OMF,9.00,62.68
INF179KB14R7,145038,DP,OMF,9.00,10.06
INF277K01MJ0,119201,DR,OMF,9.00,105.98
INF277K01MZ6,119232,DP,OMF,9.00,144.26
INF200KA15W0,151475,DP,OMF,9.00,15.84
INF277KA1539,150536,DR,OMF,9.21,14.96
INF200KA16W8,151475,DR,OMF,9.00,15.84
INF109KC18C5,150454,GR,OMF,11.78,16.38
INF179KC1GA2,151570,GR,OMF,9.00,12.68
INF209KB14R2,151310,DR,OMF,9.00,14.11
INF205KA1817,151597,GR,GMF,10.00,1292.50
INF204KB1X41,146515,DP,OMF,9.46,27.21
INF769K01JJ2,151412,GR,OMF,9.00,16.87
INF769K01JF0,151415,DP,OMF,9.00,16.07
INF109KC11D8,150452,GR,OMF,11.84,16.79
INF846K015C9,149165,DR,OMF,9.20,16.24
INF740K01K57,126394,GR,OMF,9.00,28.69
INF204K01UC2,143498,DR,OMF,9.00,1114.15
INF204K01UD0,143495,DR,OMF,9.00,1092.91
INF204K01UM1,100852,DR,GMF,10.00,1528.74
INF204K01US8,100853,DR,GMF,10.00,1530.30
INF204K01UY6,103050,DR,GMF,10.00,1007.59
INF204K01EX2,111747,DR,OMF,9.00,1012.57
INF204K01OO0,111754,DP,OMF,9.00,1012.72
INF204K01EY0,111754,DR,OMF,9.00,1012.72
INF789F012Z3,126941,DP,OMF,9.00,15.97
INF789F013Z1,126941,DR,OMF,9.00,15.97
INF789F014Z9,126939,GR,OMF,9.00,23.26
INF277K01YD8,102672,GR,GMF,10.00,4372.45
INF247L01437,127040,DP,OMF,9.99,42.78
INF247L01429,127040,DR,OMF,9.99,42.78
INF247L01411,127039,GR,OMF,9.73,94.67
INF174K01NL3,100833,DR,GMF,10.00,1270.19
INF209K01MG9,122644,GR,OMF,9.00,370.42
INF194KB1BU3,148793,DR,GMF,10.00,10.31
INF846K011O3,151367,DR,OMF,9.00,16.66
INF209K01637,111809,DP,OMF,9.00,13.67
INF109KC14K7,150687,DR,OMF,10.93,18.68
INF204KC1550,150490,GR,OMF,9.00,15.59
INF769K01HR9,149170,GR,OMF,12.65,27.00
INF194KB1EB7,150716,GR,OMF,9.21,20.78
INF179KC1GB0,151571,GR,OMF,9.00,12.62
INF109KC10T6,151581,DP,OMF,9.00,15.88
INF205KA1791,151594,GR,GMF,10.00,1286.32
INF109KC16J4,150643,GR,OMF,11.19,21.56
INF209K01WT1,119516,DR,OMF,9.00,52.97
INF336L01QR6,151292,DP,OMF,10.91,16.22
INF336L01QS4,151292,DR,OMF,10.91,16.22
INF205K01KP2,120400,DP,OMF,9.00,20.00
INF174KA1MD1,151384,GR,OMF,9.60,17.37
INF846K016N4,151368,GR,OMF,9.00,17.42
INF109KC13K9,150687,DP,OMF,10.93,18.68
INF00XX01CN9,151378,DR,OMF,9.13,18.67
INF959L01FY4,149893,GR,OMF,9.79,20.82
INF200KA10P5,150673,GR,OMF,9.72,19.87
INF200KA14W3,151478,GR,OMF,9.00,15.84
INF174KA1MA7,151381,GR,OMF,9.60,16.49
INF251K01RF2,150865,GR,OMF,9.00,16.78
INF194KB1BT5,148793,DP,GMF,10.00,10.31
INF204KC1584,150487,GR,OMF,9.00,15.93
INF204KB1X33,146515,DR,OMF,9.46,27.21
INF0K1H01057,150839,GR,OMF,10.58,12.53
INF200KA12W7,151477,DP,OMF,9.00,15.32
INF109KC11T4,151581,DR,OMF,9.00,15.88
INF251K01RO4,151576,GR,OMF,9.00,12.70
INF209KB13R4,151310,DP,OMF,9.00,14.11
INF846K014D0,149374,DP,OMF,9.00,13.82
INF959L01GR6,151471,GR,OMF,9.00,14.57
INF174KA1NB3,151649,GR,OMF,11.31,21.83
INF846K014C2,149165,DP,OMF,9.20,16.24
INF00XX01CO7,151379,GR,OMF,9.07,20.45
INF209KA1LN1,122643,DR,OMF,9.00,100.29
INF194KB1EF8,150718,DP,OMF,9.34,18.36
INF579M01AF8,149317,GR,OMF,10.31,18.34
INF336L01QQ8,151289,GR,OMF,9.26,19.73
INF03VN01738,151267,GR,OMF,9.00,15.26
INF174KA1MB5,151382,DP,OMF,9.60,16.49
INF204K01IQ7,113295,DP,OMF,9.00,30.98
INF769K01JG8,151414,GR,OMF,9.00,16.06
INF846K010O5,151367,DP,OMF,9.00,16.66
INF194KB1EE1,150717,GR,OMF,9.28,19.61
INF209KB10O7,150777,GR,GMF,10.00,13.29
INF277KA1497,150532,GR,OMF,9.14,15.97
INF174V01BK7,150915,GR,OMF,10.18,22.44
INF336L01QT2,151479,GR,GMF,10.00,12.67
INF174KA1MC3,151382,DR,OMF,9.60,16.49
INF109KC19S9,151579,GR,OMF,9.00,18.84
INF209KB15R9,151307,GR,OMF,9.00,17.58
INF205K01KQ0,120400,DR,OMF,9.00,20.00
INF109KC13J1,150645,GR,OMF,11.12,21.12
INF251K01QQ1,150284,GR,OMF,9.00,15.90
INF200KA11W9,151476,GR,OMF,9.00,15.32
INF174KA1MY7,151647,GR,OMF,11.37,21.39
INF761K01FU4,151445,GR,OMF,9.00,19.59
INF769K01FS1,148401,GR,OMF,9.00,14.40
INF740KA1SC5,151328,DP,OMF,9.00,13.07
INF194KB1EG6,150718,DR,OMF,9.34,18.36
INF769K01HQ1,149171,GR,OMF,12.65,26.48
INF179KC1FC0,151458,GR,OMF,9.00,14.24
INF109KC12K1,150685,GR,OMF,10.07,21.90
INF209KB12R6,151309,GR,OMF,9.00,16.76
INF0J8L01040,149264,GR,OMF,9.00,14.30
INF179KC1FG1,151459,DP,OMF,9.00,13.69
INF959L01FV0,149830,GR,OMF,9.53,22.27
INF179KC1FH9,151459,DR,OMF,9.00,13.69
INF179KC1FF3,151457,GR,OMF,9.00,13.69
INF846K013C4,149167,GR,OMF,9.00,19.31
INF192K01MV6,150815,GR,OMF,9.72,22.08
INF754K01NN8,149341,GR,OMF,9.00,16.75
INF00XX01CL3,151377,GR,OMF,9.13,19.31
INF761K01FR0,151443,GR,OMF,9.00,20.34
INF00XX01CM1,151378,DP,OMF,9.13,18.67
INF200KA13W5,151477,DR,OMF,9.00,15.32
INF336L01QN5,151290,GR,OMF,9.20,20.62
INF846K015D7,149374,DR,OMF,9.00,13.82
INF109KC12T2,151580,GR,OMF,9.00,19.54
INF336L01QW6,151480,GR,GMF,10.00,12.57
INF204K01IT1,113295,DR,OMF,9.00,30.98
INF277KA1521,150537,GR,OMF,9.21,14.96
INF084M01AT0,132138,GR,OMF,10.30,34.82
INF769K01JH6,151415,DR,OMF,9.00,16.07
INF247L01445,127042,GR,OMF,9.79,109.27
INF247L01460,127044,DP,OMF,10.32,44.57
INF247L01452,127044,DR,OMF,10.32,44.57
INF277KA1687,151233,DR,OMF,9.00,16.22
INF767K01FG0,120309,DP,OMF,9.00,52.91
INF200K01RQ6,119695,DP,OMF,9.00,49.43
INF179KC1GJ3,151749,DP,OMF,12.78,30.61
INF0QA701334,151889,GR,GMF,10.00,1239.63
INF179KC1BR7,149287,GR,OMF,10.85,16.69
INF846K013I1,149937,DP,OMF,10.52,20.86
INF846K011I5,149935,DR,OMF,10.58,21.53
INF846K014I9,149937,DR,OMF,10.52,20.86
INF789F1AYN0,151739,GR,OMF,11.78,22.35
INF173K01ET7,149699,DR,OMF,9.00,59.87
INF277K015T1,146068,DR,OMF,9.00,10.41
INF109KC1V34,149284,DR,OMF,10.91,18.25
INF247L01BR7,151815,GR,OMF,12.24,18.05
INF789F1AWB9,150714,GR,OMF,12.72,26.88
INF200K01RS2,119700,GR,OMF,9.00,55.86
INF767K01QJ1,147766,DR,OMF,9.00,1093.41
INF179K01699,106838,DR,OMF,9.00,10.08
INF767K01QM5,147768,DR,OMF,9.00,1399.86
INF251K01SC7,151754,DR,OMF,9.00,12.43
INF200K01RR4,119695,DR,OMF,9.00,49.43
INF789F1AYQ3,151761,GR,OMF,9.00,14.85
INF767K01QN3,147768,DP,OMF,9.00,1399.86
INF0QA701011,151833,GR,GMF,10.00,1224.88
INF179KC1GK1,151749,DR,OMF,12.78,30.61
INF0J8L01099,151609,GR,OMF,9.00,13.76
INF966L01CB4,151789,DP,OMF,10.84,20.42
INF200KA18P8,150678,DR,OMF,10.78,19.39
INF03VN01662,150799,GR,OMF,9.00,14.72
INF0QA701094,151837,GR,GMF,10.00,1218.46
INF251K01SB9,151754,DP,OMF,9.00,12.43
INF761K01ET9,145676,DR,OMF,11.04,39.57
INF767K01EI9,120268,DP,OMF,9.00,38.46
INF200KA17P0,150678,DP,OMF,10.78,19.39
INF789F1AYO8,151738,GR,OMF,11.84,22.02
INF846K01Z95,148994,DP,OMF,9.00,17.32
INF173K01ES9,149699,DP,OMF,9.00,59.87
INF03VN01548,150349,DR,OMF,9.00,18.66
INF109KC1V26,149284,DP,OMF,10.91,18.25
INF579M01AP7,151799,GR,OMF,9.00,15.66
INF789F1AYP5,151762,GR,OMF,9.00,15.06
INF767K01FH8,120309,DR,OMF,9.00,52.91
INF579M01AS1,151796,GR,OMF,9.00,16.42
INF846K010I7,149935,DP,OMF,10.58,21.53
INF846K010A4,148994,DR,OMF,9.00,17.32
INF174KA1NY5,151783,GR,OMF,11.84,14.51
INF247L01BQ9,151814,GR,OMF,12.38,18.39
INF959L01GS4,151472,GR,OMF,9.00,14.13
INF761K01EQ5,145676,DP,OMF,11.04,39.57
INF251K01DR7,150164,DR,OMF,9.00,10.06
INF966L01CD0,151853,GR,OMF,9.00,17.83
INF966L01846,120835,DR,OMF,9.00,60.29
INF789F1AYR1,151764,GR,OMF,10.66,13.99
INF966L01838,120835,DP,OMF,9.00,60.29
INF0J8L01115,151611,GR,OMF,9.00,14.53
INF767K01EK5,120268,DR,OMF,9.00,38.46
INF03VN01688,150800,DR,OMF,9.00,14.72
INF0QA701177,151849,GR,GMF,5.00,1197.11
INF966L01CG3,151855,GR,OMF,9.01,16.99
INF0QA701441,151893,GR,GMF,10.00,1217.97
INF03VN01670,150800,DP,OMF,9.00,14.72
INF789F1AWA1,150715,GR,OMF,12.78,26.46
INF174KA1OB1,151781,GR,OMF,11.84,14.73
INF0QA701250,151851,GR,GMF,5.00,1195.32
INF966L01CC2,151789,DR,OMF,10.84,20.42
INF179KA1GD8,128052,DP,OMF,9.00,10.46
INF179KA1GC0,128053,GR,OMF,9.00,25.78
INF179KA1GE6,128052,DR,OMF,9.00,10.46
INF789F1AVG0,150312,GR,OMF,9.00,13.91
INF761K01FH1,148407,DP,OMF,10.51,33.92
INF761K01FJ7,148407,DR,OMF,10.51,33.92
INF754K01QH3,150897,GR,OMF,10.85,16.37
INF00XX01BL5,149270,GR,OMF,9.00,17.27
INF03VN01555,150349,DP,OMF,9.00,18.66
INF0K1H01016,149449,GR,OMF,10.45,9.89
INF192K01BN6,120482,GR,OMF,9.00,36.95
INF192K01BQ9,120484,GR,OMF,9.00,134.88
INF192K01528,100220,DP,OMF,9.00,32.53
INF192K01544,100221,GR,OMF,9.00,116.32
INF192K01BZ0,120490,GR,OMF,9.00,175.06
INF192K01585,100218,DP,OMF,9.00,29.27
INF192K01601,100219,GR,OMF,9.00,150.77
INF192K01CM6,120406,GR,GMF,10.00,76.55
INF192K01882,100234,GR,GMF,10.00,75.67
INF192K01866,100244,DP,GMF,10.00,42.83
INF192K01DW3,143612,GR,OMF,9.00,40.59
INF192K01AY5,143607,GR,OMF,9.00,39.32
INF200KA1YR4,146215,GR,OMF,9.00,16.93
INF200KA1YM5,146207,GR,OMF,9.00,16.37
INF200KA1YP8,146210,DP,OMF,9.00,15.91
INF200KA1YO1,146208,DR,OMF,9.00,15.45
INF200KA1YN3,146208,DP,OMF,9.00,15.45
INF200KA1YQ6,146210,DR,OMF,9.00,15.91
INF205KA1759,151590,GR,GMF,10.00,1260.59
INF740KA1SD3,151328,DR,OMF,9.00,13.07
INF959L01FW8,149831,GR,OMF,9.60,22.27
INF846K019N8,151366,GR,OMF,9.00,16.66
INF205KA1775,151593,GR,GMF,10.00,1266.69
INF0K1H01065,150838,GR,OMF,10.51,13.18
INF200KA17O3,150672,GR,OMF,9.66,19.50
INF251K01RR7,151574,GR,OMF,9.00,12.82
INF179KA1JD2,128627,DP,OMF,9.00,10.16
INF179KA1JE0,128627,DR,OMF,9.00,10.16
INF179KA1JC4,128628,GR,OMF,9.00,24.32
INF204KA1MV7,128821,DP,OMF,9.00,16.01
INF204KA1MW5,128821,DR,OMF,9.00,16.01
INF204KA1MT1,128820,DP,OMF,9.00,14.66
INF204KA1MU9,128820,DR,OMF,9.00,14.66
INF200KB1AL6,154329,GR,OMF,9.00,10.14
INF0R8F01208,154321,GR,OMF,9.00,10.17
INF789F1AZT4,102267,GR,OMF,9.00,80.49
INF666M01OQ1,154325,GR,OMF,9.00,10.10
INF789F1AZX6,102266,DP,OMF,9.00,80.49
INF666M01ON8,154320,GR,OMF,9.00,10.11
INF789F1AZP2,100678,DP,OMF,9.00,40.40
INF0R8F01190,154306,GR,OMF,9.00,11.17
INF200KB1AO0,154331,GR,OMF,9.00,10.14
INF200KB1AR3,154328,GR,OMF,9.00,10.13
INF789F1AZR8,120771,DP,OMF,9.00,41.38
INF200KB1AU7,154334,GR,OMF,9.00,10.14
INF846KA1515,154327,GR,OMF,9.00,10.57
INF789F1AA64,120766,DP,OMF,9.00,54.76
INF846KA1523,154326,GR,OMF,9.00,10.59
INF22M001176,154307,GR,OMF,9.00,9.90
INF789F1AA56,100682,DP,OMF,9.00,50.47
INF789F1AZV0,120724,GR,OMF,9.00,90.27
INF247L01494,129049,DP,OMF,9.33,30.83
INF247L01486,129049,DR,OMF,9.33,30.83
INF247L01478,129048,GR,OMF,9.00,58.70
INF192K01494,103781,DP,OMF,9.00,15.97
INF192K01510,103780,GR,OMF,9.00,34.41
INF194K01V89,118419,GR,OMF,9.00,164.36
INF194K01V97,118420,DP,OMF,9.66,36.56
INF194K01W62,118424,GR,OMF,9.00,229.56
INF194K01W70,118423,DP,OMF,9.00,51.19
INF194K01W21,118421,GR,OMF,9.00,105.19
INF194K01W39,118422,DP,OMF,9.14,33.69
INF194K01Y60,118474,GR,OMF,9.00,37.33
INF194K01Y78,118475,DP,OMF,12.65,10.74
INF194K01Z85,118481,GR,OMF,9.00,167.67
INF194K01Z93,118480,DP,OMF,9.00,48.43
INF194K01Y29,118473,GR,OMF,9.00,178.44
INF194K01Y37,118472,DP,OMF,9.00,41.29
INF194K01X46,118469,GR,OMF,10.98,59.70
INF194K01X53,118468,DP,OMF,11.57,46.43
INF194K01X61,118468,DR,OMF,11.57,46.43
INF194K015G8,121279,GR,OMF,9.00,26.97
INF194K01J77,118371,GR,OMF,9.00,42.09
INF194K01N63,118416,GR,OMF,9.00,40.42
INF194K01Q29,118464,GR,GMF,10.00,41.19
INF194K01I78,118366,DR,GMF,10.00,1001.67
INF194K01I60,118364,GR,GMF,10.00,3388.92
INF194K01M80,118384,GR,GMF,10.00,46.65
INF194K01S50,118401,GR,OMF,9.00,53.08
INF194K01R51,118394,GR,OMF,9.00,75.13
INF194K01U07,118407,GR,OMF,9.00,65.39
INF917K01QC7,151133,GR,OMF,10.58,87.09
INF917K01QB9,151131,DP,OMF,12.31,39.41
INF179KA1GA4,128050,DP,OMF,9.00,10.81
INF179KA1FZ3,128051,GR,OMF,9.00,28.01
INF179KA1GB2,128050,DR,OMF,9.00,10.81
INF179KA1IZ7,128629,GR,OMF,9.00,25.42
INF179KA1NO1,119080,DR,OMF,9.00,10.14
INF179KA1NP8,119080,DP,OMF,9.00,10.14
INF247L01502,129046,GR,OMF,9.00,65.58
INF247L01528,129047,DP,OMF,9.33,32.44
INF247L01510,129047,DR,OMF,9.33,32.44
INF846K01G72,144760,DP,OMF,9.00,10.06
INF209K01Q63,119590,DP,OMF,9.00,45.61
INF917K01HN3,150996,GR,OMF,9.00,82.68
INF917K01AF4,150993,DP,OMF,9.00,10.84
INF760K01035,101923,DR,OMF,9.00,59.02
INF209K01CR7,103110,DR,OMF,9.00,35.61
INF109K01X16,120679,GR,OMF,9.00,137.60
INF917K01AG2,150993,DR,OMF,9.00,10.84
INF846K01CT2,120439,DP,OMF,9.00,1035.88
INF846K01F99,144755,DP,OMF,9.00,10.05
INF192K01CC7,120492,GR,OMF,9.00,112.30
INF760K01027,101923,DP,OMF,9.00,59.02
INF209K01WC7,119591,GR,OMF,9.00,237.03
INF194K01LQ4,108701,DR,GMF,10.00,10.15
INF917K01AH0,150992,GR,OMF,9.00,77.41
INF192K01635,109522,GR,OMF,9.00,97.55
INF209K01439,103110,DP,OMF,9.00,35.61
INF209K01447,103111,GR,OMF,9.00,205.23
INF277K01FH8,115943,GR,OMF,9.00,67.10
INF846K01F81,144755,DR,OMF,9.00,10.05
INF109K01837,102137,GR,OMF,9.00,123.32
INF846K01G23,144759,GR,OMF,9.00,15.61
INF277K01QN3,119255,GR,OMF,9.00,80.96
INF846K01G64,144760,DR,OMF,9.00,10.06
INF192K01619,109523,DP,OMF,9.00,75.17
INF846K01F40,144754,GR,OMF,9.00,16.70
INF174K01VL6,128009,GR,OMF,9.00,24.35
INF174K01VN2,128078,DP,OMF,9.00,14.94
INF846K01CS4,120439,DR,OMF,9.00,1035.88
INF760K01019,101922,GR,OMF,9.00,338.88
INF277K01OK4,119863,GR,OMF,9.00,4312.41
INF277K01YE6,119861,GR,GMF,10.00,4430.21
INF277K01PR6,119424,GR,GMF,10.00,5141.78
INF277K01QP8,119950,DP,OMF,9.00,25.47
INF277K01QQ6,119950,DR,OMF,9.00,25.47
INF277K01QR4,119949,GR,OMF,9.00,56.07
INF179KA1KN9,129051,DR,OMF,9.00,11.42
INF179KA1KT6,129052,GR,OMF,9.00,21.50
INF179KA1KS8,129054,DP,OMF,9.00,11.32
INF179KA1KR0,129054,DR,OMF,9.00,11.32
INF090I01JT6,118541,DP,OMF,9.00,69.89
INF090I01JU4,118541,DR,OMF,9.00,69.89
INF090I01JS8,118540,GR,OMF,9.00,1596.13
INF090I01783,100525,DP,OMF,9.00,60.05
INF090I01791,100525,DR,OMF,9.00,60.05
INF090I01775,100526,GR,OMF,9.00,1421.12
INF204KA1PZ1,130037,GR,OMF,9.00,16.78
INF754K01EG1,130207,DP,OMF,9.00,15.07
INF754K01EH9,130207,DR,OMF,9.00,15.07
INF754K01EF3,130205,GR,OMF,9.00,20.53
INF205KA1882,152759,DP,OMF,9.00,11.05
INF247L01DS1,152967,DR,OMF,9.00,8.99
INF174KA1TL9,152912,DR,OMF,9.00,12.42
INF247L01FE6,153558,GR,OMF,9.00,11.28
INF204KC1EE8,153064,GR,OMF,9.00,11.45
INF247L01DQ5,152966,GR,OMF,9.00,8.99
INF247L01FG1,153561,GR,OMF,9.00,11.19
INF194KB1FV2,151548,GR,OMF,9.00,13.22
INF582M01JK3,152219,GR,OMF,9.00,13.18
INF174KA1TJ3,152913,GR,OMF,9.00,12.42
INF204KC1EB4,153066,GR,OMF,9.00,11.35
INF174KA1TK1,152912,DP,OMF,9.00,12.42
INF247L01DR3,152967,DP,OMF,9.00,8.99
INF205KA1890,152759,DR,OMF,9.00,11.05
INF194KB1IS2,152844,GR,OMF,9.00,11.33
INF0GCD01776,152940,GR,OMF,9.00,12.77
INF582M01JI7,152217,GR,OMF,9.00,12.75
INF194KB1FT6,151546,GR,OMF,9.00,13.19
INF846K01PR8,130313,DP,OMF,9.00,10.20
INF846K01PS6,130313,DR,OMF,9.00,10.20
INF846K01PO5,130309,GR,OMF,9.00,23.15
INF179KA1RR5,130499,DP,OMF,9.00,47.08
INF179KA1RQ7,130498,GR,OMF,9.00,362.54
INF179KA1RU9,130497,DP,OMF,9.00,35.18
INF179KA1RT1,130496,GR,OMF,9.00,342.24
INF179KA1RX3,130504,DP,OMF,9.85,63.55
INF179KA1RY1,130504,DR,OMF,9.85,63.55
INF179KA1RW5,130503,GR,OMF,9.00,156.97
INF179KA1SA9,130501,DP,OMF,11.11,39.74
INF179KA1SB7,130501,DR,OMF,11.11,39.74
INF179KA1RZ8,130502,GR,OMF,9.00,136.96
INF204KA1QF1,130050,GR,OMF,9.00,18.27
INF194K01540,108597,DR,OMF,9.66,27.59
INF194K01417,108595,DR,OMF,9.00,46.67
INF194K01482,108593,DR,OMF,9.21,18.90
INF194K01664,108847,DR,OMF,12.65,10.69
INF194K01367,108908,DR,OMF,9.00,36.59
INF194K01318,111570,DR,OMF,9.00,31.05
INF194K01JZ9,113169,DP,OMF,9.00,11.21
INF194K01JY2,113169,DR,OMF,9.00,11.21
INF194K017M2,121932,DR,OMF,9.00,10.68
INF194K01FZ7,108635,DP,OMF,9.00,10.11
INF194K01FY0,108635,DR,OMF,9.00,10.11
INF194K01QO8,111523,DP,OMF,9.00,13.79
INF194K01QN0,111523,DR,OMF,9.00,13.79
INF205K01A32,126352,DP,OMF,9.00,28.39
INF174KA1YM7,154098,DP,OMF,9.00,9.65
INF754K01IQ1,141934,DR,OMF,9.00,14.38
INF754K01WH1,154108,GR,OMF,9.00,9.75
INF666M01JC1,153005,DR,OMF,9.00,17.05
INF917K01D53,151163,DP,OMF,9.00,31.59
INF090I01YJ6,153732,DP,OMF,9.00,11.02
INF903J01NZ7,119601,DP,OMF,9.00,38.54
INF090I01FR8,118571,DR,OMF,9.00,16.99
INF174V01804,147448,DP,OMF,9.00,21.02
INF174V01796,147448,DR,OMF,9.00,21.02
INF0R8701400,153910,DR,OMF,9.00,11.14
INF109K1A450,154265,GR,OMF,9.00,10.71
INF754K01WN9,154106,DR,OMF,9.00,9.69
INF174KA1KI4,150821,DR,OMF,9.00,13.06
INF174KA1YA2,153968,DP,OMF,9.00,9.57
INF0R8701392,153910,DP,OMF,9.00,11.14
INF194K01WF4,108693,DP,GMF,10.00,1001.90
INF194K01WE7,108693,DR,GMF,10.00,1001.90
INF204KC1EL3,153277,DP,OMF,9.00,12.91
INF879O01357,154156,DR,OMF,9.00,9.58
INF1J2R01155,154206,GR,OMF,9.00,7.71
INF200KB1704,153433,DP,OMF,9.00,13.78
INF336L01RY0,154298,GR,OMF,9.00,9.61
INF209K01XW3,119524,DP,OMF,9.00,100.00
INF2KCX01046,154304,GR,OMF,9.00,11.19
INF090I01YO6,153941,DR,OMF,9.00,9.50
INF194KB1KD0,153973,DP,OMF,9.00,10.67
INF843K01CI2,140236,DP,GMF,10.00,33.45
INF666M01MJ0,153918,GR,OMF,9.00,11.86
INF2KCX01020,154301,GR,OMF,9.00,10.37
INF174KA1ZA9,154152,DR,OMF,9.00,10.35
INF903JA1LC6,150569,DP,OMF,9.00,11.85
INF959L01HS2,154026,GR,OMF,9.00,10.58
INF0R8701418,154258,GR,OMF,9.00,10.16
INF754K01WQ2,154209,GR,OMF,9.00,8.69
INF0GCD01883,154211,GR,OMF,9.00,11.69
INF769K01MW9,153008,DP,OMF,9.00,17.60
INF204KC1GR5,154252,GR,OMF,9.00,10.24
INF226401117,154236,GR,OMF,9.00,10.18
INF666M01NC3,154028,GR,OMF,9.00,10.27
INF767K01SG3,154247,GR,OMF,9.00,10.38
INF959L01CP9,141415,DP,OMF,9.00,43.46
INF0GCD01784,152938,DR,OMF,9.00,12.77
INF903JA1JA4,148505,DP,OMF,9.00,14.98
INF200KB1AF8,154176,DR,OMF,9.00,10.25
INF204K01FO8,101669,DP,OMF,9.00,14.94
INF194K01KC6,108727,DP,OMF,9.00,10.24
INF760K01LM1,154248,GR,OMF,9.00,10.98
INF194K01KB8,108727,DR,OMF,9.00,10.24
INF2JJD01110,154045,DR,OMF,9.00,10.95
